-0.411234 0.00991184 0.793208 0.644451 112.5 	
-0.40074 0.0185231 0.793208 0.644451 113 	
-0.382596 0.0142577 0.793208 0.644451 113.5 	
-0.381223 0.0133124 0.793208 0.644451 114 	
-0.386456 0.0191376 0.793208 0.644451 114.5 	
-0.413636 0.011176 0.793208 0.644451 115 	
-0.396742 0.0110114 0.793208 0.644451 115.5 	
-0.392446 0.0110758 0.793208 0.644451 116 	
-0.383203 0.0190923 0.793208 0.644451 116.5 	
-0.377864 0.0160766 0.793208 0.644451 117 	
-0.413957 0.00966157 0.793208 0.644451 117.5 	
-0.409369 0.0117676 0.793208 0.644451 118 	
-0.383917 0.0162605 0.793208 0.644451 118.5 	
-0.353973 0.0248786 0.793208 0.644451 119 	
-0.405311 0.011089 0.793208 0.644451 119.5 	
-0.4002 0.0114215 0.793208 0.644451 120 	
-0.397032 0.013343 0.793208 0.644451 120.5 	
-0.40766 0.0112104 0.793208 0.644451 121 	
-0.388379 0.0114213 0.731533 0.667136 121.5 	
-0.379701 0.0143909 0.765749 0.662121 122 	
-0.405517 0.00817656 0.765749 0.662121 122.5 	
-0.377334 0.0123993 0.765749 0.662121 123 	
-0.384477 0.0212197 0.765749 0.662121 123.5 	
-0.350682 0.021711 0.765749 0.662121 124 	
-0.388307 0.0140324 0.765749 0.662121 124.5 	
-0.38942 0.0131153 0.765749 0.662121 125 	
-0.361545 0.0208525 0.765749 0.662121 125.5 	
-0.402637 0.0110161 0.807247 0.663003 126 	
-0.37796 0.0151566 0.807247 0.663003 126.5 	
-0.399597 0.014567 0.807247 0.663003 127 	
-0.401413 0.0133192 0.807247 0.663003 127.5 	
-0.391836 0.0158802 0.807247 0.663003 128 	
-0.365413 0.0178424 0.807247 0.663003 128.5 	
-0.398771 0.0144189 0.807247 0.663003 129 	
-0.384153 0.0200102 0.807247 0.663003 129.5 	
-0.386021 0.0209461 0.807247 0.663003 130 	
-0.397197 0.0154042 0.819014 0.650511 130.5 	
-0.368345 0.0170443 0.819014 0.650511 131 	
-0.377074 0.0126972 0.765118 0.621625 131.5 	
-0.371589 0.0164208 0.765118 0.621625 132 	
-0.394722 0.0098771 0.765118 0.621625 132.5 	
-0.37938 0.0133993 0.751965 0.697153 133 	
-0.356137 0.0130096 0.751965 0.697153 133.5 	
-0.3985 0.011568 0.751965 0.697153 134 	
-0.394528 0.0142592 0.782063 0.653461 134.5 	
-0.40768 0.0105247 0.782063 0.653461 135 	
-0.376538 0.0182575 0.782063 0.653461 135.5 	
-0.372553 0.0186201 0.782063 0.653461 136 	
-0.388264 0.0120472 0.782063 0.653461 136.5 	
-0.375795 0.0170893 0.782063 0.653461 137 	
-0.38377 0.0139962 0.782063 0.653461 137.5 	
-0.381586 0.0137963 0.782063 0.653461 138 	
-0.410485 0.0109475 0.782063 0.653461 138.5 	
-0.366663 0.0159758 0.850842 0.612925 139 	
-0.347865 0.028822 0.835953 0.682945 139.5 	
-0.384267 0.0149047 0.835953 0.682945 140 	
-0.386214 0.0200823 0.835953 0.682945 140.5 	
-0.376943 0.0182733 0.835953 0.682945 141 	
-0.365543 0.0222884 0.835953 0.682945 141.5 	
-0.385742 0.0140436 0.835953 0.682945 142 	
-0.369248 0.0177702 0.776577 0.630335 142.5 	
-0.398139 0.00971915 0.776577 0.630335 143 	
-0.397304 0.0102995 0.776577 0.630335 143.5 	
-0.384913 0.0126607 0.776577 0.630335 144 	
-0.397515 0.0105917 0.776577 0.630335 144.5 	
-0.411336 0.0118059 0.776577 0.630335 145 	
-0.387602 0.0133106 0.776577 0.630335 145.5 	
-0.406864 0.00985802 0.776577 0.630335 146 	
-0.394847 0.0172355 0.776577 0.630335 146.5 	
-0.40272 0.0111496 0.776577 0.630335 147 	
-0.410343 0.013682 0.776577 0.630335 147.5 	
-0.403465 0.0103368 0.776577 0.630335 148 	
-0.400072 0.0112617 0.769315 0.625098 148.5 	
-0.386553 0.0113466 0.769315 0.625098 149 	
-0.412049 0.00849509 0.769315 0.625098 149.5 	
-0.394429 0.00988219 0.769315 0.625098 150 	
-0.395636 0.00850087 0.769315 0.625098 150.5 	
-0.398087 0.0165364 0.798594 0.642288 151 	
-0.384078 0.0171713 0.812537 0.649363 151.5 	
-0.376907 0.0158694 0.812537 0.649363 152 	
-0.40229 0.0148201 0.812537 0.649363 152.5 	
-0.396439 0.0138485 0.812537 0.649363 153 	
-0.395338 0.0122865 0.812537 0.649363 153.5 	
-0.402366 0.0119979 0.776935 0.690703 154 	
-0.367306 0.0136361 0.739465 0.651391 154.5 	
-0.372307 0.0116488 0.750536 0.592327 155 	
-0.37385 0.011629 0.740178 0.617466 155.5 	
-0.381665 0.01027 0.79565 0.590911 156 	
-0.364036 0.01207 0.79565 0.590911 156.5 	
-0.371593 0.00978242 0.731774 0.590511 157 	
-0.370753 0.0100594 0.731774 0.590511 157.5 	
-0.362472 0.00961181 0.731774 0.590511 158 	
-0.379791 0.0160104 0.7994 0.636837 158.5 	
-0.425591 0.00796224 0.7994 0.636837 159 	
-0.370609 0.0193373 0.762953 0.666849 159.5 	
-0.379851 0.0136371 0.740762 0.616754 160 	
-0.389702 0.0134612 0.791378 0.616168 160.5 	
-0.384479 0.0183994 0.781529 0.674141 161 	
-0.354225 0.0185746 0.781529 0.674141 161.5 	
-0.403347 0.0112959 0.781529 0.674141 162 	
-0.420772 0.0114458 0.815272 0.661856 162.5 	
-0.388632 0.0146807 0.815272 0.661856 163 	
-0.389229 0.0134319 0.815272 0.661856 163.5 	
-0.398852 0.0129843 0.815272 0.661856 164 	
-0.386123 0.0172551 0.815272 0.661856 164.5 	
-0.372004 0.0142375 0.815272 0.661856 165 	
-0.388275 0.0135305 0.820229 0.691651 165.5 	
-0.348678 0.0210925 0.820229 0.691651 166 	
-0.38669 0.0155484 0.820229 0.691651 166.5 	
-0.395353 0.0176037 0.820229 0.691651 167 	
-0.373548 0.019534 0.822063 0.70228 167.5 	
-0.307013 0.0262555 0.822063 0.70228 168 	
-0.360222 0.0207064 0.822063 0.70228 168.5 	
-0.380004 0.0174663 0.822063 0.70228 169 	
-0.379541 0.0165496 0.822063 0.70228 169.5 	
-0.345933 0.0229131 0.822063 0.70228 170 	
-0.389035 0.013941 0.822063 0.70228 170.5 	
-0.3718 0.0182123 0.822063 0.70228 171 	
-0.358816 0.0237849 0.782106 0.701005 171.5 	
-0.353587 0.0173337 0.782106 0.701005 172 	
-0.348194 0.0221166 0.782106 0.701005 172.5 	
-0.356665 0.0202548 0.782106 0.701005 173 	
-0.346901 0.0170453 0.782106 0.701005 173.5 	
-0.394049 0.0135872 0.801243 0.635329 174 	
-0.384909 0.0137905 0.801243 0.635329 174.5 	
-0.395476 0.0122191 0.801243 0.635329 175 	
-0.388808 0.0151535 0.831276 0.64061 175.5 	
-0.355092 0.0100379 0.797151 0.577377 176 	
-0.401752 0.00953464 0.765638 0.623322 176.5 	
-0.398124 0.0120511 0.765638 0.623322 177 	
-0.370583 0.0118562 0.803927 0.585929 177.5 	
-0.392965 0.0107796 0.749106 0.616603 178 	
-0.417149 0.00800683 0.749106 0.616603 178.5 	
-0.379305 0.014588 0.76216 0.659013 179 	
-0.381867 0.011921 0.726 0.647991 179.5 	
-0.3777 0.0144328 0.726 0.647991 180 	
-0.398089 0.00884129 0.726 0.647991 180.5 	
-0.378876 0.0102373 0.757954 0.588044 181 	
-0.357974 0.00955748 0.757954 0.588044 181.5 	
-0.383941 0.00921536 0.757954 0.588044 182 	
-0.374884 0.0112619 0.757954 0.588044 182.5 	
-0.372817 0.00969458 0.757954 0.588044 183 	
-0.385801 0.00947955 0.757954 0.588044 183.5 	
-0.389926 0.0106286 0.757954 0.588044 184 	
-0.371061 0.00818398 0.757954 0.588044 184.5 	
-0.394084 0.0122089 0.762685 0.64475 185 	
-0.350136 0.00909664 0.699303 0.586467 185.5 	
-0.351158 0.00910992 0.699303 0.586467 186 	
-0.344942 0.00891595 0.699303 0.586467 186.5 	
-0.346939 0.00991111 0.680625 0.633234 187 	
-0.334799 0.0091922 0.680625 0.633234 187.5 	
-0.325117 0.014148 0.680625 0.633234 188 	
-0.338082 0.0113905 0.680625 0.633234 188.5 	
-0.383381 0.0103972 0.74145 0.66829 189 	
-0.364415 0.00985458 0.728618 0.598559 189.5 	
-0.380517 0.0086375 0.728618 0.598559 190 	
-0.381613 0.00915661 0.728618 0.598559 190.5 	
-0.370413 0.0100299 0.728618 0.598559 191 	
-0.345869 0.0105638 0.728618 0.598559 191.5 	
-0.371544 0.0119745 0.728618 0.598559 192 	
-0.401734 0.0125786 0.773136 0.670311 192.5 	
-0.380172 0.0147198 0.773136 0.670311 193 	
-0.386178 0.0122577 0.756712 0.672134 193.5 	
-0.387456 0.0144267 0.756712 0.672134 194 	
-0.384088 0.0140046 0.756712 0.672134 194.5 	
-0.378564 0.0146059 0.756712 0.672134 195 	
-0.380521 0.0131499 0.756712 0.672134 195.5 	
-0.363344 0.0145026 0.756712 0.672134 196 	
-0.382653 0.014806 0.756712 0.672134 196.5 	
-0.404228 0.00931452 0.756712 0.672134 197 	
-0.382798 0.0187816 0.756712 0.672134 197.5 	
-0.383764 0.0142555 0.790509 0.607558 198 	
-0.39377 0.0112527 0.790509 0.607558 198.5 	
-0.414765 0.0101063 0.783369 0.627162 199 	
-0.393057 0.0115413 0.783369 0.627162 199.5 	
-0.392689 0.0153767 0.806707 0.692786 200 	
-0.368321 0.0189212 0.860201 0.626992 200.5 	
-0.38752 0.0149535 0.860201 0.626992 201 	
-0.356631 0.0144605 0.860201 0.626992 201.5 	
-0.33417 0.0156999 0.877178 0.607207 202 	
-0.336293 0.0125563 0.877178 0.607207 202.5 	
-0.351226 0.0127796 0.877178 0.607207 203 	
-0.349421 0.0160949 0.877178 0.607207 203.5 	
-0.342925 0.0166246 0.877178 0.607207 204 	
-0.345157 0.0215397 0.877178 0.607207 204.5 	
-0.319925 0.0187193 0.877178 0.607207 205 	
-0.3371 0.0205493 0.877178 0.607207 205.5 	
-0.321506 0.0175352 0.852994 0.587646 206 	
-0.34821 0.013919 0.852994 0.587646 206.5 	
-0.396962 0.0107186 0.811085 0.646894 207 	
-0.368833 0.0217897 0.811085 0.646894 207.5 	
-0.400804 0.0115334 0.790062 0.622416 208 	
-0.386491 0.0118879 0.736101 0.670515 208.5 	
-0.383439 0.0116764 0.736101 0.670515 209 	
-0.347639 0.0190002 0.736101 0.670515 209.5 	
-0.390656 0.0102584 0.736101 0.670515 210 	
-0.313197 0.0286102 0.736101 0.670515 210.5 	
-0.359446 0.0134416 0.736101 0.670515 211 	
-0.369851 0.0201956 0.736101 0.670515 211.5 	
-0.37675 0.00880114 0.711963 0.624896 212 	
-0.373694 0.0130707 0.738766 0.676055 212.5 	
-0.350831 0.0139445 0.707669 0.691714 213 	
-0.3433 0.0169051 0.713245 0.699265 213.5 	
-0.387109 0.0128848 0.781597 0.644971 214 	
-0.396105 0.0117172 0.83674 0.634277 214.5 	
-0.379255 0.0127011 0.83674 0.634277 215 	
-0.394224 0.0123523 0.860555 0.617337 215.5 	
-0.358754 0.0135329 0.860555 0.617337 216 	
-0.368406 0.00942933 0.808402 0.569522 216.5 	
-0.361107 0.00971254 0.808402 0.569522 217 	
-0.365054 0.00930913 0.808402 0.569522 217.5 	
-0.334298 0.0118646 0.808402 0.569522 218 	
-0.347625 0.0106287 0.810447 0.568593 218.5 	
-0.350751 0.0115438 0.810447 0.568593 219 	
-0.358983 0.00890423 0.810447 0.568593 219.5 	
-0.326888 0.0142628 0.810447 0.568593 220 	
-0.33821 0.0100801 0.810447 0.568593 220.5 	
-0.387451 0.0223414 0.841762 0.630119 221 	
-0.408206 0.011033 0.841762 0.630119 221.5 	
-0.372941 0.0168515 0.841762 0.630119 222 	
-0.367544 0.0143755 0.841762 0.630119 222.5 	
-0.410401 0.0110569 0.79792 0.647628 223 	
-0.361511 0.0188199 0.79792 0.647628 223.5 	
-0.395344 0.0100436 0.79792 0.647628 224 	
-0.393738 0.0108272 0.79792 0.647628 224.5 	
-0.374192 0.0156998 0.792614 0.607767 225 	
-0.387159 0.0116497 0.792614 0.607767 225.5 	
-0.379949 0.0140213 0.792614 0.607767 226 	
-0.404513 0.0107595 0.792614 0.607767 226.5 	
-0.403195 0.00928853 0.792614 0.607767 227 	
-0.378849 0.00952434 0.792614 0.607767 227.5 	
-0.393564 0.0105846 0.792614 0.607767 228 	
-0.401102 0.00930149 0.792614 0.607767 228.5 	
-0.39162 0.0098433 0.792614 0.607767 229 	
-0.379062 0.010481 0.840674 0.589724 229.5 	
-0.416209 0.00858947 0.777188 0.627042 230 	
-0.385581 0.0122075 0.83788 0.611991 230.5 	
-0.377391 0.017395 0.83788 0.611991 231 	
-0.383993 0.0139782 0.83788 0.611991 231.5 	
-0.371459 0.0127572 0.83738 0.632299 232 	
-0.377121 0.0161527 0.83738 0.632299 232.5 	
-0.379783 0.0164561 0.83738 0.632299 233 	
-0.343453 0.0246419 0.83738 0.632299 233.5 	
-0.38599 0.0144885 0.83738 0.632299 234 	
-0.380482 0.0141557 0.83738 0.632299 234.5 	
-0.347994 0.010102 0.868204 0.591277 235 	
-0.367236 0.010887 0.810901 0.579504 235.5 	
-0.355071 0.0128789 0.810901 0.579504 236 	
-0.357729 0.00937713 0.810901 0.579504 236.5 	
-0.388435 0.00817107 0.772736 0.598402 237 	
-0.382065 0.0111405 0.727462 0.599337 237.5 	
-0.366892 0.0120159 0.727462 0.599337 238 	
-0.36569 0.00936967 0.727462 0.599337 238.5 	
-0.388592 0.00978382 0.727462 0.599337 239 	
-0.345552 0.0111145 0.682376 0.656688 239.5 	
-0.386819 0.00923523 0.723544 0.638628 240 	
-0.387813 0.0100071 0.745313 0.632608 240.5 	
-0.36967 0.0123265 0.745313 0.632608 241 	
-0.3678 0.0140136 0.745313 0.632608 241.5 	
-0.403701 0.0120515 0.745313 0.632608 242 	
-0.410499 0.00821287 0.745313 0.632608 242.5 	
-0.405221 0.00920022 0.784398 0.625315 243 	
-0.390588 0.0116785 0.798018 0.617886 243.5 	
-0.393384 0.0107682 0.77254 0.60492 244 	
-0.403197 0.0117698 0.77254 0.60492 244.5 	
-0.399931 0.0136523 0.786447 0.650007 245 	
-0.401772 0.0119067 0.786447 0.650007 245.5 	
-0.396244 0.0116934 0.786447 0.650007 246 	
-0.391293 0.0122719 0.786447 0.650007 246.5 	
-0.393411 0.0128342 0.786447 0.650007 247 	
-0.396599 0.0100822 0.805618 0.61685 247.5 	
-0.3672 0.0177267 0.805618 0.61685 248 	
-0.397409 0.00888791 0.805618 0.61685 248.5 	
-0.40229 0.0097063 0.805618 0.61685 249 	
-0.398132 0.0111175 0.805618 0.61685 249.5 	
-0.415068 0.00804615 0.749678 0.654498 250 	
-0.414377 0.0074047 0.789617 0.613123 250.5 	
-0.41006 0.00751756 0.789617 0.613123 251 	
-0.401606 0.0082744 0.789617 0.613123 251.5 	
-0.381575 0.0128472 0.789617 0.613123 252 	
-0.397362 0.00921814 0.733308 0.624953 252.5 	
-0.365812 0.0167728 0.733308 0.624953 253 	
-0.362718 0.0125778 0.733308 0.624953 253.5 	
-0.38441 0.0140114 0.733308 0.624953 254 	
-0.382959 0.0110104 0.733308 0.624953 254.5 	
-0.401327 0.00992332 0.733308 0.624953 255 	
-0.371094 0.0130241 0.733308 0.624953 255.5 	
-0.378904 0.0131733 0.733308 0.624953 256 	
-0.375324 0.0116222 0.733308 0.624953 256.5 	
-0.396978 0.010214 0.733308 0.624953 257 	
-0.382084 0.0118262 0.733308 0.624953 257.5 	
-0.362331 0.0183908 0.733308 0.624953 258 	
-0.376352 0.0102349 0.733308 0.624953 258.5 	
-0.374748 0.0125477 0.733308 0.624953 259 	
-0.389444 0.0124943 0.733308 0.624953 259.5 	
-0.385047 0.0114605 0.747812 0.66061 260 	
-0.371602 0.0162776 0.781148 0.690888 260.5 	
-0.358243 0.0179742 0.786295 0.745495 261 	
-0.326079 0.0226501 0.777049 0.730925 261.5 	
-0.344034 0.0173468 0.777049 0.730925 262 	
-0.362579 0.0134604 0.777049 0.730925 262.5 	
-0.362875 0.0161317 0.777049 0.730925 263 	
-0.396919 0.0155008 0.775566 0.672386 263.5 	
-0.414308 0.0116295 0.775566 0.672386 264 	
